year month day hour temperature nebulosity load estimate
1999 1 23 22 4.8 5.3 51052 51014.8
1999 1 23 23 4.6 5.3 52747 52718.1
1999 1 24 0 4.5 5.3 51543 51461.6
1999 1 24 1 4.3 5.3 49540 49505.7
1999 1 24 2 4.2 5.2 49590 49303.6
1999 1 24 3 4.2 5 46972.5 46716.6
1999 1 24 4 4.1 4.9 44517 44378.9
1999 1 24 5 4 4.9 43161 43220.5
1999 1 24 6 3.9 4.9 42778.5 42925
1999 1 24 7 3.8 4.9 43055 43328.7
1999 1 24 8 4.3 5.4 44429.5 44566.9
1999 1 24 9 4.9 5.8 46810.5 46744.4
1999 1 24 10 5.4 6.3 48873.5 48612.9
1999 1 24 11 6.7 6.1 49838 49304.1
1999 1 24 12 8 5.8 50537.5 49531.6
1999 1 24 13 9.3 5.6 50422 49488.6
1999 1 24 14 9.7 5.6 47158 46488.3
1999 1 24 15 10.2 5.7 44305.5 43804.6
1999 1 24 16 10.6 5.7 42771.5 42352.4
1999 1 24 17 9.8 5.8 43628.5 43200.3
1999 1 24 18 9 5.9 49189 47642
1999 1 24 19 8.2 6 52658 51403.5
1999 1 24 20 7.9 5.9 52453.5 51347
1999 1 24 21 7.6 5.7 50561 49946.7
1999 1 24 22 7.3 5.6 49250.5 48862.2
1999 1 24 23 7.2 5.6 50604 50096.4
1999 1 25 0 7.2 5.5 49284 48634
1999 1 25 1 7.1 5.5 47653 46994.1
1999 1 25 2 7 5.4 48148.5 47303.7
1999 1 25 3 7 5.4 45982.5 45240.8
1999 1 25 4 6.9 5.3 44515 43840.6
1999 1 25 5 7 5.4 45313 44798.1
1999 1 25 6 7 5.5 48881 48436
1999 1 25 7 7.1 5.6 55701 54703.5
1999 1 25 8 7.6 5.7 59811 58885.7
1999 1 25 9 8.1 5.8 60030 59094.8
1999 1 25 10 8.6 5.9 59692 58825.6
1999 1 25 11 9.6 5.9 59422.5 58627.7
1999 1 25 12 10.7 5.8 58978 58029.6
1999 1 25 13 11.7 5.8 59039 57994.3
1999 1 25 14 11.8 5.8 58348 57307.6
1999 1 25 15 12 5.8 56290 55281
1999 1 25 16 12.1 5.8 55418 54275.3
1999 1 25 17 11.3 5.9 55657 54554.3
1999 1 25 18 10.6 6 59406 58217
1999 1 25 19 9.8 6.1 61339 61040.4
1999 1 25 20 9.2 6 58555.5 58392.3
1999 1 25 21 8.5 5.9 55022.5 54972.3
1999 1 25 22 7.9 5.8 52840.5 52957.6
1999 1 25 23 7.6 5.8 53898 53889.2
1999 1 26 0 7.2 5.8 52507.5 52782.3
1999 1 26 1 6.9 5.8 50404 50886.3
1999 1 26 2 6.5 5.6 50536.5 51167
1999 1 26 3 6.2 5.5 48471.5 49023.2
1999 1 26 4 5.8 5.3 47016 47496
1999 1 26 5 5.7 5.6 47455.5 47882.2
1999 1 26 6 5.6 5.8 50547.5 50857.4
1999 1 26 7 5.5 6.1 57295.5 56899.3
1999 1 26 8 5.8 6.3 61178 61006.8
1999 1 26 9 6.1 6.6 61053.5 61173
1999 1 26 10 6.4 6.8 60765 61075.4
1999 1 26 11 7.2 6.7 60817.5 61037.3
1999 1 26 12 8.1 6.7 60113.5 60468.2
1999 1 26 13 8.9 6.6 59925.5 60185.6
1999 1 26 14 9 6.7 59474.5 59507.8
1999 1 26 15 9 6.7 57792.5 57672.8
1999 1 26 16 9.1 6.8 57225.5 56660.3
1999 1 26 17 8.6 6.7 57630 56755.8
1999 1 26 18 8.2 6.5 61035.5 60246.3
1999 1 26 19 7.7 6.4 62832.5 62707.3
1999 1 26 20 7.4 6.4 60053.5 59679.8
1999 1 26 21 7.2 6.3 56577.5 55967.8
1999 1 26 22 6.9 6.3 54470.5 53948.8
1999 1 26 23 6.8 6.1 55070.5 54730.9
1999 1 27 0 6.7 5.8 53847.5 53043.9
1999 1 27 1 6.6 5.6 52018.5 51042.4
1999 1 27 2 6.4 5.8 52158.5 51252.5
1999 1 27 3 6.2 6 49888.5 49068.9
1999 1 27 4 6 6.2 48391.5 47441.4
1999 1 27 5 5.8 6.1 48817 47855.4
1999 1 27 6 5.6 6 51796 50860.6
1999 1 27 7 5.4 5.9 57561 56923.2
1999 1 27 8 5.5 6.1 61535.5 61100
1999 1 27 9 5.7 6.2 62293.5 61336.3
1999 1 27 10 5.8 6.4 62328.5 61355.4
1999 1 27 11 6.4 6.3 62069.5 61441
1999 1 27 12 6.9 6.1 61703.5 61075.5
1999 1 27 13 7.5 6 61395.5 60919.7
1999 1 27 14 7.6 5.9 60836.5 60146.7
1999 1 27 15 7.6 5.9 58596.5 58282.5
1999 1 27 16 7.7 5.8 57642.5 57165
1999 1 27 17 7.3 6 57838 57282.1
1999 1 27 18 6.9 6.2 61903.5 61066.6
1999 1 27 19 6.5 6.4 64233.5 63659.7
1999 1 27 20 6.5 6.4 61054.5 60369
1999 1 27 21 6.4 6.4 57552.5 56589.9
1999 1 27 22 6.4 6.4 55076 54401.2
1999 1 27 23 6.6 6.4 55999 55010.8
1999 1 28 0 6.8 6.5 54650.5 53110.8
1999 1 28 1 7 6.5 52513.5 50997.7
1999 1 28 2 7.1 6.6 52588 51091.7
1999 1 28 3 7.1 6.6 50293.5 48791.9
1999 1 28 4 7.2 6.7 48536.5 46999.1
1999 1 28 5 7.3 6.8 48765 47225.7
1999 1 28 6 7.4 6.8 51668 50067.4
1999 1 28 7 7.5 6.9 57953.5 55961.3
1999 1 28 8 7.8 7 61812.5 59924.8
1999 1 28 9 8.2 7 61695.5 59970.4
1999 1 28 10 8.5 7.1 61538 59758.9
1999 1 28 11 9 7.1 61644.5 59841.6
1999 1 28 12 9.5 7.1 61113.5 59528.9
1999 1 28 13 10 7.1 60860 59479.1
1999 1 28 14 10.1 7.1 60645.5 58794.4
1999 1 28 15 10.1 7 58962 56925.2
1999 1 28 16 10.2 7 57979.5 55854
1999 1 28 17 9.9 6.9 57767.5 55671.1
1999 1 28 18 9.5 6.8 61045.5 59023
1999 1 28 19 9.2 6.7 63139 61597.7
1999 1 28 20 8.9 6.5 60062.5 58525.1
1999 1 28 21 8.7 6.3 56393 54884.6
1999 1 28 22 8.4 6.1 54144 52899.6
1999 1 28 23 8.1 6 54861 53769.8
1999 1 29 0 7.9 6 53451 52111.6
1999 1 29 1 7.6 5.9 51336 50239.8
1999 1 29 2 7.3 5.7 51505 50485.9
1999 1 29 3 7 5.4 49303.5 48336.6
1999 1 29 4 6.7 5.2 47632 46755.9
1999 1 29 5 6.4 5.3 48136 47224.5
1999 1 29 6 6.2 5.3 51298 50228.8
1999 1 29 7 5.9 5.4 57925.5 56312.7
1999 1 29 8 6 5.4 61798 60406.7
1999 1 29 9 6.1 5.4 61267 60674.2
1999 1 29 10 6.2 5.4 60820 60572.1
1999 1 29 11 6.6 5.3 60708 60707.1
1999 1 29 12 7.1 5.3 59869.5 60377.6
1999 1 29 13 7.5 5.2 59821.5 60372.9
1999 1 29 14 7.4 5 58767 59637.4
1999 1 29 15 7.2 4.8 56707.5 57778.4
1999 1 29 16 7.1 4.6 55330.5 56699.5
1999 1 29 17 6.2 4.3 55442.5 56745.2
1999 1 29 18 5.4 3.9 60096.5 60742
1999 1 29 19 4.5 3.6 62914.5 64172.5
1999 1 29 20 3.9 3.5 60477 61428
1999 1 29 21 3.3 3.4 57744.5 57889.6
1999 1 29 22 2.7 3.3 56314.5 56194.8
1999 1 29 23 2.3 3.3 57718.5 57324.4
1999 1 30 0 1.8 3.4 56286.5 55386.7
1999 1 30 1 1.4 3.4 54191 53319.1
1999 1 30 2 1 3.4 53957.5 53319.4
1999 1 30 3 0.5 3.3 51471 50936.1
1999 1 30 4 0.1 3.3 49502 48882.9
1999 1 30 5 -0.2 3 48889 48213.9
1999 1 30 6 -0.6 2.7 49291 48860.6
1999 1 30 7 -0.9 2.4 51592 50976.1
1999 1 30 8 -0.6 2.4 54354.5 53667.2
1999 1 30 9 -0.2 2.5 56093.5 55691.8
1999 1 30 10 0.1 2.5 56645.5 56523.2
1999 1 30 11 1 2.8 56127.5 56419.6
1999 1 30 12 2 3 56125.5 56481.1
1999 1 30 13 2.9 3.3 56290.5 56842
1999 1 30 14 3.1 3.1 54171.5 54538.5
1999 1 30 15 3.3 2.9 51510 52001.1
1999 1 30 16 3.5 2.7 50303 50501.9
1999 1 30 17 2.7 2.7 50878.5 51005.7
1999 1 30 18 1.8 2.6 56370 55859.9
1999 1 30 19 1 2.6 60219 59637.4
1999 1 30 20 0.5 2.3 58690.5 57963
1999 1 30 21 0.1 2 56438 55396.3
1999 1 30 22 -0.4 1.7 55926.5 54858.9
1999 1 30 23 -0.8 1.6 58198 56772
1999 1 31 0 -1.2 1.5 57325 55548.1
1999 1 31 1 -1.6 1.4 55593 53869.3
1999 1 31 2 -1.8 1.5 55612.5 54023.5
1999 1 31 3 -2.1 1.7 53253.5 51741.1
1999 1 31 4 -2.3 1.8 50911.5 49469.6
1999 1 31 5 -2.5 1.8 49762 48370.9
1999 1 31 6 -2.6 1.9 49272 47907.7
1999 1 31 7 -2.8 1.9 49638 48253.1
1999 1 31 8 -2.3 2.1 50651 49425.5
1999 1 31 9 -1.9 2.3 52939.5 51951.8
1999 1 31 10 -1.4 2.5 54878.5 53900
1999 1 31 11 -0.2 2.6 55569.5 54581.4
1999 1 31 12 1 2.6 55841.5 54842
1999 1 31 13 2.2 2.7 55788.5 54908.2
1999 1 31 14 2.4 2.7 52626 51994.8
1999 1 31 15 2.7 2.7 49515.5 49265.2
1999 1 31 16 2.9 2.7 48024 47910.2
1999 1 31 17 2.1 2.7 48609 48649.8
1999 1 31 18 1.4 2.8 54556.5 53781.7
1999 1 31 19 0.6 2.8 59614 58257.6
1999 1 31 20 0.2 2.6 59589 58086.8
1999 1 31 21 -0.3 2.5 57810 56784.2
1999 1 31 22 -0.7 2.3 56582.5 55989.7
1999 1 31 23 -1 2.4 57997.5 57368.7
1999 2 1 0 -1.2 2.4 56789.5 55691
1999 2 1 1 -1.5 2.5 55593 54501.7
1999 2 1 2 -1.7 2.8 56244.5 55410.6
1999 2 1 3 -1.9 3.2 54559 53642.4
1999 2 1 4 -2.1 3.5 53047 52270.9
1999 2 1 5 -2 3.6 53668.5 53129.2
1999 2 1 6 -2 3.8 56893.5 56439.3
1999 2 1 7 -1.9 3.9 59299.5 62420.8
1999 2 1 8 -1.4 4.1 61727.5 66393.5
1999 2 1 9 -0.8 4.3 61644 67208.8
1999 2 1 10 -0.3 4.5 61467 67490.2
1999 2 1 11 0.9 4.6 61321 67136.2
1999 2 1 12 2.2 4.8 60944 66375.6
1999 2 1 13 3.4 4.9 61255 66122.4
1999 2 1 14 3.8 5.1 60500 65447.8
1999 2 1 15 4.3 5.3 58379 63228.1
1999 2 1 16 4.7 5.5 57440 62138.2
1999 2 1 17 4.3 5.6 57380.5 62122.2
1999 2 1 18 3.9 5.7 60664 65834.7
1999 2 1 19 3.5 5.8 63299 68734.5
1999 2 1 20 3.3 5.8 60577 65425.5
1999 2 1 21 3.2 5.9 57355.5 61847.5
1999 2 1 22 3 5.9 54978.5 59686.7
1999 2 1 23 3 5.8 56047 60288.5
1999 2 2 0 2.9 5.7 54661 58381.4
1999 2 2 1 2.9 5.6 55447 56908.2
1999 2 2 2 2.9 5.6 57942.5 57678.6
1999 2 2 3 2.8 5.6 55472.5 55542.9
1999 2 2 4 2.8 5.6 53414 53726.6
1999 2 2 5 2.8 5.8 53596 53829.9
1999 2 2 6 2.7 5.9 56335.5 56504.3
1999 2 2 7 2.7 6.1 59491 62186.4
1999 2 2 8 3 6.2 61792.5 65787.5
1999 2 2 9 3.4 6.4 61559.5 66169.9
1999 2 2 10 3.7 6.5 61456.5 66220.9
1999 2 2 11 4.4 6.6 61262.5 66090.2
1999 2 2 12 5.2 6.7 61064.5 65516.5
1999 2 2 13 5.9 6.8 61216.5 65376.1
1999 2 2 14 6.1 6.9 60554 64792.8
1999 2 2 15 6.2 6.9 58708.5 62836.8
1999 2 2 16 6.4 7 57872.5 61765.7
1999 2 2 17 5.9 6.8 57873.5 61600.2
1999 2 2 18 5.4 6.5 60824.5 64940.4
1999 2 2 19 4.9 6.3 63074 67815.1
1999 2 2 20 4.6 6.2 60136.5 64493.4
1999 2 2 21 4.2 6 57011.5 61141.7
1999 2 2 22 3.9 5.9 55009 59180
1999 2 2 23 3.7 5.9 55848.5 59952.4
1999 2 3 0 3.6 6 54608 57791.1
1999 2 3 1 3.4 6 54678 56364.3
1999 2 3 2 3.3 6 56890 57083.6
1999 2 3 3 3.1 6 54398.5 54982.8
1999 2 3 4 3 6 52280.5 53203.2
1999 2 3 5 3 6 52371.5 53319.6
1999 2 3 6 3 6.1 54833 55985.7
1999 2 3 7 3 6.1 59866.5 61671.2
1999 2 3 8 3.3 6.4 63389 65281.6
1999 2 3 9 3.7 6.7 64048 65700.4
1999 2 3 10 4 7 64081.5 65868.6
1999 2 3 11 5 6.9 63985 65526.3
1999 2 3 12 5.9 6.9 63135.5 64860.8
1999 2 3 13 6.9 6.8 62711 64444.2
1999 2 3 14 7.3 6.8 62072 63629.1
1999 2 3 15 7.6 6.9 59857 61533.8
1999 2 3 16 8 6.9 58646.5 60223.1
1999 2 3 17 7.5 7.1 58503.5 60136.9
1999 2 3 18 7.1 7.2 61937 63362.6
1999 2 3 19 6.6 7.4 64580 66481.1
1999 2 3 20 6.4 7.3 61572.5 63101.3
1999 2 3 21 6.1 7.3 58022 59649.5
1999 2 3 22 5.9 7.2 55334 57532.4
1999 2 3 23 5.7 6.9 55815.5 58298.4
1999 2 4 0 5.6 6.7 54705 56222.7
1999 2 4 1 5.4 6.4 53338 54721.8
1999 2 4 2 5.4 6.5 53906 55271
1999 2 4 3 5.3 6.6 51770 53074.8
1999 2 4 4 5.3 6.7 49948.5 51233.2
1999 2 4 5 5.3 6.8 50233.5 51353
1999 2 4 6 5.3 6.9 53187.5 54087.8
1999 2 4 7 5.3 7 59723 59795.7
1999 2 4 8 5.7 7.1 63214.5 63307.9
1999 2 4 9 6.1 7.2 63316.5 63612.5
1999 2 4 10 6.5 7.3 63256.5 63563.6
1999 2 4 11 7.3 7.2 63117 63345.7
1999 2 4 12 8 7.2 62335.5 62833.7
1999 2 4 13 8.8 7.1 62140.5 62582.9
1999 2 4 14 8.9 7.1 61753 61937.5
1999 2 4 15 9.1 7.1 59943.5 59866.5
1999 2 4 16 9.2 7.1 58713 58726.5
1999 2 4 17 8.9 7.1 58938 58287.3
1999 2 4 18 8.5 7.1 61985.5 61312.8
1999 2 4 19 8.2 7.1 64535 64511.5
1999 2 4 20 8.1 7 61338.5 61205.2
1999 2 4 21 7.9 6.9 57766.5 57638.2
1999 2 4 22 7.8 6.8 55401.5 55479.6
1999 2 4 23 7.8 6.8 56040 56200.3
1999 2 5 0 7.7 6.9 54513 54271.7
1999 2 5 1 7.7 6.9 52580.5 52548.9
1999 2 5 2 7.6 6.8 52661 52986.1
1999 2 5 3 7.5 6.6 50510.5 50740.2
1999 2 5 4 7.4 6.5 48800.5 48952.8
1999 2 5 5 7.2 6.4 49106.5 49205.3
1999 2 5 6 7 6.4 52140 52119.8
1999 2 5 7 6.8 6.3 58576.5 57953.8
1999 2 5 8 7 6.4 62044.5 61559.5
1999 2 5 9 7.2 6.4 61762.5 61886.6
1999 2 5 10 7.4 6.5 61808 61870.8
1999 2 5 11 8.1 6.4 61718.5 61716.1
1999 2 5 12 8.7 6.4 61395 61278.1
1999 2 5 13 9.4 6.3 61258 61112.8
1999 2 5 14 9.3 6.3 60273.5 60505.6
1999 2 5 15 9.2 6.4 58241 58646.9
1999 2 5 16 9.1 6.4 56858.5 57586.2
1999 2 5 17 8.6 6.3 56617.5 57154
1999 2 5 18 8.1 6.3 59712 60311
1999 2 5 19 7.6 6.2 62384.5 63987.4
1999 2 5 20 7.4 6.2 59301 60888.2
1999 2 5 21 7.2 6.3 56439 57153.3
1999 2 5 22 7 6.3 54698.5 55057.4
1999 2 5 23 6.8 6.2 55728 55967
1999 2 6 0 6.7 6.2 54198.5 53638.3
1999 2 6 1 6.5 6.1 51948.5 51642.1
1999 2 6 2 6.4 6.2 51421.5 51568.1
1999 2 6 3 6.3 6.2 48737 48903.3
1999 2 6 4 6.2 6.3 46303 46601
1999 2 6 5 6.2 6.2 45440 45631.6
1999 2 6 6 6.1 6.1 45869.5 46192
1999 2 6 7 6.1 6 47955 48100.7
1999 2 6 8 6.4 6.1 50150 50412.9
1999 2 6 9 6.6 6.2 52230 52358.2
1999 2 6 10 6.9 6.3 53253.5 53225.9
1999 2 6 11 7.4 6.3 53309 53297.2
1999 2 6 12 7.9 6.3 53807.5 53679.2
1999 2 6 13 8.4 6.3 54105 54233.1
1999 2 6 14 8.3 6.4 52263 52367.4
1999 2 6 15 8.1 6.5 50169 50292.3
1999 2 6 16 8 6.6 48838.5 49083.9
1999 2 6 17 7.6 6.6 48888 49107.4
1999 2 6 18 7.3 6.6 52702 52387.5
1999 2 6 19 6.9 6.6 55831 56106.7
1999 2 6 20 6.7 6.6 53969 54256.8
1999 2 6 21 6.6 6.6 51344.5 51393.5
1999 2 6 22 6.4 6.6 50590.5 50368.7
1999 2 6 23 6.4 6.6 52434 51971.6
1999 2 7 0 6.5 6.5 51600.5 50584.1
1999 2 7 1 6.5 6.5 49686 48628.4
1999 2 7 2 6.3 6.6 49469 48541
1999 2 7 3 6.1 6.8 46834 46060.6
1999 2 7 4 5.9 6.9 44452 43713.1
1999 2 7 5 5.8 6.8 43125 42496
1999 2 7 6 5.6 6.8 42589 42298.2
1999 2 7 7 5.5 6.7 42992 42663.8
1999 2 7 8 5.6 6.7 43660 43900.1
1999 2 7 9 5.6 6.7 46129.5 46401.7
1999 2 7 10 5.7 6.7 48518.5 48583
1999 2 7 11 6 6.7 49869 50042.5
1999 2 7 12 6.4 6.6 50950.5 50970.8
1999 2 7 13 6.7 6.6 51325.5 51583.2
1999 2 7 14 6.6 6.5 48576.5 49006.8
1999 2 7 15 6.4 6.3 46097 46687.1
1999 2 7 16 6.3 6.2 44791 45430.5
1999 2 7 17 5.6 5.9 45022 45803
1999 2 7 18 4.9 5.5 49651 49764.8
1999 2 7 19 4.2 5.2 54903.5 54541.9
1999 2 7 20 3.8 5.1 54871 54524.2
1999 2 7 21 3.4 5.1 53263 52697.2
1999 2 7 22 3 5 52301.5 51619.8
1999 2 7 23 2.8 4.9 53959 53069.6
1999 2 8 0 2.5 4.9 52884.5 51934
1999 2 8 1 2.3 4.8 51611 50377.8
1999 2 8 2 2 4.9 52119.5 50900.8
1999 2 8 3 1.8 5 50186 49009.5
1999 2 8 4 1.5 5.1 48748.5 47644.1
1999 2 8 5 1.4 5.4 49598.5 48659.5
1999 2 8 6 1.4 5.6 52851 52149.6
1999 2 8 7 1.3 5.9 58394 58249
1999 2 8 8 1.8 6.1 62017 62137.1
1999 2 8 9 2.3 6.2 62940.5 63124.2
1999 2 8 10 2.8 6.4 63226.5 63545.1
1999 2 8 11 3.4 6.5 63377.5 63857.2
1999 2 8 12 3.9 6.6 63248 63783
1999 2 8 13 4.5 6.7 63469 63893.9
1999 2 8 14 4.4 6.8 63564.5 63585.8
1999 2 8 15 4.4 7 62001.5 61817.5
1999 2 8 16 4.3 7.1 61150.5 60938.5
1999 2 8 17 4.2 7.2 60781 60542.2
1999 2 8 18 4.1 7.3 63258.5 63457.4
1999 2 8 19 4 7.4 65881 66968.6
1999 2 8 20 4.1 7.4 62799 63573.8
1999 2 8 21 4.1 7.5 59491.5 59347
1999 2 8 22 4.2 7.5 56726.5 56785.5
1999 2 8 23 4.3 7.4 57777 57470.9
1999 2 9 0 4.3 7.3 56243.5 55926.6
1999 2 9 1 4.4 7.2 54525 54082.1
1999 2 9 2 4.2 7.1 54968 54621.4
1999 2 9 3 4 7.1 52774 52486.7
1999 2 9 4 3.8 7 51026 50746.3
1999 2 9 5 3.7 7.1 51392 50959.8
1999 2 9 6 3.7 7.2 54140.5 53707
1999 2 9 7 3.6 7.3 56672.5 59429.5
1999 2 9 8 3.6 7.3 59130 63122.9
1999 2 9 9 3.5 7.2 59491.5 64071.5
1999 2 9 10 3.5 7.2 59969 64580.7
1999 2 9 11 3.7 7.1 60527.5 64980.8
1999 2 9 12 4 6.9 60527 64779.1
1999 2 9 13 4.2 6.8 60540 64859.5
1999 2 9 14 4.1 6.5 59950.5 64325.1
1999 2 9 15 4.1 6.3 58107.5 62355.5
1999 2 9 16 4 6 57141 61188.6
1999 2 9 17 3.5 5.9 57017 60858
1999 2 9 18 2.9 5.7 59762 64234.8
1999 2 9 19 2.4 5.6 63278 68210
1999 2 9 20 2 5.2 60872.5 65094.5
1999 2 9 21 1.6 4.9 57633.5 61193.6
1999 2 9 22 1.2 4.5 56035.5 59220.5
1999 2 9 23 0.9 4.2 57379 60215.3
1999 2 10 0 0.6 4 56002 58472.9
1999 2 10 1 0.3 3.7 56151.5 56848.8
1999 2 10 2 0 4 58446 57551.2
1999 2 10 3 -0.2 4.4 56170.5 55500.8
1999 2 10 4 -0.5 4.7 54299.5 53834
1999 2 10 5 -0.7 4.6 54481.5 54126.3
1999 2 10 6 -0.9 4.5 57024.5 56898.4
1999 2 10 7 -1.1 4.4 61519 62610.2
1999 2 10 8 -0.7 4.4 64815 66088.2
1999 2 10 9 -0.3 4.5 65845 66899.9
1999 2 10 10 0.1 4.5 66030 67189.5
1999 2 10 11 0.9 4.8 65742.5 67168.2
1999 2 10 12 1.8 5.1 65183.5 66629.2
1999 2 10 13 2.6 5.4 65136.5 66431
1999 2 10 14 2.6 5.3 65179 65866.5
1999 2 10 15 2.7 5.3 63070.5 63855.2
1999 2 10 16 2.7 5.2 61791 62710.4
1999 2 10 17 2.2 5 61415.5 62310.3
1999 2 10 18 1.7 4.8 64121.5 65730.9
1999 2 10 19 1.2 4.6 68155 69779.7
1999 2 10 20 0.9 4.5 65510.5 66662.4
1999 2 10 21 0.5 4.4 62160.5 62880.6
1999 2 10 22 0.2 4.3 60176.5 60908.6
1999 2 10 23 0.1 4.2 61043.5 61717
1999 2 11 0 -0.1 4.2 59807.5 59735.3
1999 2 11 1 -0.2 4.1 58588 58135.4
1999 2 11 2 -0.3 4.1 59336 58890.8
1999 2 11 3 -0.4 4 57382 56793.5
1999 2 11 4 -0.5 4 55688.5 54996.6
1999 2 11 5 -0.6 4.1 56014 55180.7
1999 2 11 6 -0.6 4.3 58202 57790.4
1999 2 11 7 -0.7 4.4 60250.5 63389.2
1999 2 11 8 -0.3 4.5 62159.5 66714.1
1999 2 11 9 0.1 4.7 62427 67527.3
1999 2 11 10 0.5 4.8 62626 67834.2
1999 2 11 11 1.5 4.7 62135 67455.7
1999 2 11 12 2.5 4.5 61865.5 66617.6
1999 2 11 13 3.5 4.4 61926.5 66203.3
1999 2 11 14 3.7 4.4 61271.5 65437.6
1999 2 11 15 3.8 4.4 59076.5 63328.3
1999 2 11 16 4 4.4 57807 62053.4
1999 2 11 17 3.2 3.9 57366 61550.2
1999 2 11 18 2.4 3.3 60189 64985.8
1999 2 11 19 1.6 2.8 64984 69474.4
1999 2 11 20 1.1 2.8 62501 66717.5
1999 2 11 21 0.5 2.8 59567.5 63318.6
1999 2 11 22 0 2.8 57645 61588.7
1999 2 11 23 -0.4 2.5 58644.5 62600.7
1999 2 12 0 -0.9 2.2 57924 60714
1999 2 12 1 -1.3 1.9 58574.5 59348.9
1999 2 12 2 -1.7 2 61091.5 60379.1
1999 2 12 3 -2.1 2 58855.5 58496.8
1999 2 12 4 -2.5 2.1 57078.5 56870.7
1999 2 12 5 -2.7 2.3 57442 57111.7
1999 2 12 6 -2.8 2.4 59961 59725.3
1999 2 12 7 -3 2.6 62205 65323.4
1999 2 12 8 -2.3 2.5 64120 68412.1
1999 2 12 9 -1.7 2.3 64182 69086.9
1999 2 12 10 -1 2.2 63871.5 69064.3
1999 2 12 11 0.3 2.4 63199.5 68372.9
1999 2 12 12 1.6 2.5 62311 67324.1
1999 2 12 13 2.9 2.7 61996.5 66845.6
1999 2 12 14 3.1 2.8 60574 66009.6
1999 2 12 15 3.2 2.8 57923 63789.6
1999 2 12 16 3.4 2.9 56295 62519.3
1999 2 12 17 2.5 2.6 56070 62102.7
1999 2 12 18 1.7 2.2 59430.5 65751.7
1999 2 12 19 0.8 1.9 64225 70596.5
1999 2 12 20 0.2 2 62236 68004.2
1999 2 12 21 -0.5 2.1 59820.5 64701.5
1999 2 12 22 -1.1 2.2 58761.5 63079.8
1999 2 12 23 -1.5 2.2 60371 64078.3
1999 2 13 0 -1.9 2.3 58971.5 61481.6
1999 2 13 1 -2.3 2.3 59029 59953.6
1999 2 13 2 -2.5 2.2 61192.5 60580.2
1999 2 13 3 -2.6 2 58557 58117.5
1999 2 13 4 -2.8 1.9 56082 55841.5
1999 2 13 5 -3.2 1.8 54963.5 55009.5
1999 2 13 6 -3.6 1.7 55005 55438.3
1999 2 13 7 -4 1.6 56511.5 57309.9
1999 2 13 8 -3.3 1.9 58664 59138.5
1999 2 13 9 -2.7 2.1 61176 61323.1
1999 2 13 10 -2 2.4 61801 62375
1999 2 13 11 -0.8 2.2 61192 61653.6
1999 2 13 12 0.3 1.9 60888.5 61326
1999 2 13 13 1.5 1.7 60940 61360.9
1999 2 13 14 2 1.9 58755.5 59016.2
1999 2 13 15 2.4 2 55837 56246.6
1999 2 13 16 2.9 2.2 54251.5 54598.4
1999 2 13 17 2 2.1 54184 54749
1999 2 13 18 1.1 2 57873 59019.9
1999 2 13 19 0.2 1.9 63372.5 63842.9
1999 2 13 20 -0.4 1.9 62010.5 62435.2
1999 2 13 21 -0.9 2 59660 60043.2
1999 2 13 22 -1.5 2 59246.5 59522.7
1999 2 13 23 -1.8 2.1 61600 61214.1
1999 2 14 0 -2.2 2.1 60732 59528.1
1999 2 14 1 -2.5 2.2 58735 58219.6
1999 2 14 2 -2.7 2.1 58787.5 58905.9
1999 2 14 3 -3 2 56329.5 56701.2
1999 2 14 4 -3.2 1.9 54011 54316.1
1999 2 14 5 -3.4 2 52589.5 53037.3
1999 2 14 6 -3.7 2.2 52003 52573.3
1999 2 14 7 -3.9 2.3 52071 52733.4
1999 2 14 8 -3.1 2.5 52710 53273.8
1999 2 14 9 -2.4 2.7 55216 55674.2
1999 2 14 10 -1.6 2.9 57036 57741.1
1999 2 14 11 -0.2 2.6 57569.5 57945.5
1999 2 14 12 1.2 2.4 57514.5 57863
1999 2 14 13 2.6 2.1 57022.5 57693.5
1999 2 14 14 3.2 2.5 53581.5 54685.1
1999 2 14 15 3.8 2.9 50426.5 51748.8
1999 2 14 16 4.4 3.3 48939.5 50178.9
1999 2 14 17 3.6 3.8 49158 50881.4
1999 2 14 18 2.9 4.2 53777.5 55216.6
1999 2 14 19 2.1 4.7 59636.5 60432.3
1999 2 14 20 1.8 4.7 59817 60248.8
1999 2 14 21 1.4 4.7 58167.5 58796.1
1999 2 14 22 1.1 4.7 57153 57679.1
1999 2 14 23 1 4.9 58588.5 58815.5
1999 2 15 0 0.9 5.2 57301.5 56833.6
1999 2 15 1 0.8 5.4 55842.5 55832.7
1999 2 15 2 0.9 5.8 56263.5 56856.1
1999 2 15 3 1 6.1 54463.5 54890.7
1999 2 15 4 1.1 6.5 52807.5 53203
1999 2 15 5 1.2 6.7 53273.5 53816.1
1999 2 15 6 1.4 6.9 55988.5 56951.4
1999 2 15 7 1.5 7.1 57023.5 62631
1999 2 15 8 1.9 7.3 58919 65898.5
1999 2 15 9 2.4 7.4 60435 67080.6
1999 2 15 10 2.8 7.6 61131 67860.2
1999 2 15 11 3.6 7.4 61253 67726.8
1999 2 15 12 4.4 7.1 60889.5 67202.2
1999 2 15 13 5.2 6.9 61041.5 67141.7
1999 2 15 14 5.4 6.8 60332 66661.1
1999 2 15 15 5.7 6.8 58086 64440.8
